회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)라파스,214260,2021,2.0,4.0,1.0,4.0,169.0,161.0,82.0,67.0,22.0,25.0,21.0,62.0,55.0,10.21,6.61,12.31058579564696,-2.24,-2.6,-10.07,3.82,20.08,63.54353652335418,63.54,129.88,10.84,13.87,12.37,14461.0,15.0,57.0,62.42828100007242,33.0,58.38069422228659,0.207874610830447,6.67,1.0,1.0,0.0,0.0,1.0,0.0,18.0,5.0,78.02101576182136,7133.088964468024,444173.12673069537,18824.73113706605,1.0,0,0,1,0
(주)로보티즈,108490,2022,18.0,28.0,6.0,27.0,551.0,470.0,45.0,19.0,20.0,55.23793388892912,156.0,74.0,69.0,-0.34,-0.24,-0.87,-1.08,-2.13,-8.36,0.82,-1.4300000000000002,53.249672776559805,53.25,81.23,6.68,15.65,6.83,11804.0,10.0,50.0,46.0,-2.0,11.0,0.2105665228284603,22.77,0.0,1.0,0.0,0.0,1.0,0.0,25.0,6.0,-921.7533797623925,3239.138641735396,21964.98361707809,10605.414823203297,1.0,0,0,1,0
(주)바이오로그디바이스,208710,2018,15.0,23.0,6.0,6.0,153.0,149.0,66.0,60.0,26.0,19.0,17.0,55.0,60.0,13.28,9.19,7.17,11.43,11.37,9.8,1.41,4.51,19.759721520492704,19.76,31.6,7.72,16.34,-5.92,31142.0,36.23793388892912,147.0,38.0,19.0,47.0,1.0641345193833742,3.37,2.0,3.0,1.0,1.0,2.0,2.0,10.0,10.0,101.94444444444444,1098.221848647396,87240.6033883572,620.9210209111883,1.0,0,0,1,0
(주)바이오솔루션,86820,2021,-2.0,-3.0,-1.0,-7.0,178.0,176.0,110.0,109.0,30.0,40.0,59.0,82.47586777785824,48.0,-3.68,-2.4,-14.28,-0.05,-2.18,-13.32,-1.1246705811338784,0.1799999999999997,89.57284559781483,89.57,113.96,-19.34,52.4,-24.56,4864.0,5.0,179.0,41.0,-35.0,-8.0,0.1250186962511908,4.83,0.0,3.0,0.0,0.0,1.0,0.0,24.0,6.0,-102.8436018957346,3908.936909422943,2112558.011261991,14908.403908099288,1.0,0,0,1,0
(주)브이티지엠피,18290,2014,2.0,2.0,1.0,2.0,89.0,23.0,310.0,261.47586777785824,57.0,-8.0,0.9524132222141772,59.0,24.0,-16.97,-4.58,-6.74,0.57,0.57,0.83,7.02,-22.17,1.0803016192888977,1.08,3.19,-1.77,2.32,-3.45,10604.0,13.0,35.0,20.0,-34.0,21.0,0.6760206283423857,5.01,4.0,2.0,1.0,1.0,2.0,1.0,38.0,30.0,-9.166666666666666,1738.460070447261,44140.061879602734,627.3830404459402,1.0,0,0,1,0
(주)상보,27580,2016,-3.0,-4.0,-2.0,-2.0,99.0,76.0,214.0,178.0,48.0,-1.0,32.0,56.0,32.0,-37.51,-12.03,-13.35,-6.2,-6.27,-7.13,1.89,-28.43,-4.565264962082042,-4.57,4.62,-14.15,-15.09,-6.8,5800.0,3.0,9.0,4.0,-349.0,-218.0,0.9001642685028024,4.79,2.0,2.0,1.0,1.0,2.0,2.0,35.0,17.0,-4.672131147540983,1876.5053322445144,53956.37746414953,663.1104760412666,1.0,0,0,1,0
(주)셀피글로벌,68940,2019,-1.0,-1.0,0.0,-1.0,169.0,132.0,143.0,110.0,48.0,31.0,17.0,77.0,41.0,0.05,0.02,0.03,0.2,-0.5,-0.65,0.92,17.44,30.788240215296327,30.79,41.31,4.98,2.63,7.91,6994.0,19.0,105.0,28.0,0.0,19.0,0.6878533416822118,6.24,1.0,4.0,1.0,1.0,3.0,1.0,26.0,14.0,1844.5822624770624,3703.629937681292,230831.69236075765,2219.7263744439897,1.0,0,0,1,0
(주)쎄노텍,222420,2020,5.0,6.0,3.0,11.0,110.0,35.0,189.0,85.0,57.0,3.0,4.0,32.0,35.0,-22.79,-9.44,-30.64,-2.99,-3.01,-10.7,5.02,-16.759999999999998,-4.872152481653635,-4.87,-0.72,-6.72,-17.01,-8.7,4653.0,6.0,9.0,20.0,-154.0,-7.0,0.2886067344550919,3.87,3.0,0.9524132222141772,0.0,0.0,0.0,1.0,9.0,9.0,-12.094972067039109,3098.438211419722,20974.84413456718,3714.144874697065,1.0,0,0,1,0
(주)씨유메디칼시스템,115480,2018,9.0,11.0,5.0,7.0,111.0,74.0,116.0,75.0,42.0,4.0,15.0,38.0,46.0,3.91,2.42,2.27,5.02,4.4,4.8,1.31,11.44,70.06110371343274,70.06,16.15,138.77,30.78,501.11,12963.0,12.0,31.0,17.0,13.0,48.0,0.7276189611249614,5.47,3.0,3.0,1.0,1.0,2.0,2.0,23.0,13.0,80.0,734.5124744141235,11425.849018448507,466.4992945461124,1.0,0,0,1,0
(주)아우딘퓨쳐스,227610,2021,-9.0,-13.0,-6.0,-7.0,122.0,77.0,189.0,142.0,47.0,11.0,15.0,60.0,35.0,-39.72,-16.67,-19.06,-14.42,-14.83,-17.58,2.12,5.759999999999998,-5.715643729099403,-5.72,-3.97,-8.23,8.65,-8.26,8809.0,17.0,50.0,20.0,-95.0,-40.0,0.8689169766207873,9.12,2.0,2.0,1.0,1.0,2.0,1.0,24.0,7.0,-3.226872246696036,1859.624199463908,7296.976247556316,739.9459510816024,1.0,0,0,1,0
(주)아이컴포넌트,59100,2014,12.0,14.0,6.0,11.0,86.0,50.0,102.0,75.0,43.0,-5.0,26.0,32.0,50.0,-9.45,-4.36,-8.26,-1.47,-1.57,-3.0,4.52,3.0700000000000003,-1.9728696356330144,-1.97,11.25,-7.16,1.6,-6.02,6851.0,13.0,22.0,24.0,-34.0,51.0,0.5278757323124833,5.98,3.0,1.0,1.0,1.0,1.0,2.0,24.0,16.0,-44.45945945945946,4126.936879051419,47646.16601479621,3876.4895758150647,1.0,0,0,1,0
(주)에스디시스템,121890,2018,-16.85656200014481,-29.235900889435943,-6.523454555644051,-13.0,147.0,119.0,107.0,99.0,18.0,23.0,45.0,70.0,48.0,-36.69,-17.84,-12.37,-13.08,-13.21,-10.13,0.51,12.650000000000006,-0.969209935542346,-0.97,-9.43,26.96,-17.7,-9.2,1882.0,5.0,43.0,4.0,-300.0,-154.0,1.2707924886028843,6.39,2.0,10.0,1.0,1.0,5.0,2.0,23.0,14.0,-2.566063977746871,964.9761482799736,20612.41414437616,354.8367281323155,1.0,0,0,1,0
(주)에스아이리소스,65420,2014,17.0,26.0,10.0,9.0,120.0,101.0,128.0,81.0,38.0,7.0,23.0,43.0,44.0,-59.03,-47.33,-43.36,3.33,3.0,3.41,2.66,-59.66,-20.064272590987148,-20.06350876896387,23.19,-44.02755289446094,-2.47,-40.338968445694015,-5706.0,-16.0,-84.0,-15.0,0.0,0.0,1.0597695315790847,12.13,4.0,3.0,1.0,1.0,1.0,3.0,37.0,22.0,-4.343434343434343,3353.117668149253,10628.15716679766,1388.8097048091506,1.0,0,0,1,0
(주)에이프로젠헬스케어앤게임즈,109960,2017,-16.0,-26.0,-3.0,-14.237256222431393,320.0,320.0,24.0,22.0,12.0,39.0,70.0,56.0,81.0,-5.35,-6.66,-35.34,-1.19,-3.31,-23.18,7.43,46.453312932897234,438.2865407835624,438.2898560620119,485.7878118666948,909.1906707630386,-27.11,-39.52,527.0,0.0,225.0,5.0,-754.0,-556.0,0.1228435546819638,4.0,0.0,36.0,0.0,0.0,0.0,0.0,26.0,15.0,-63.52941176470589,1422.9356869047533,191956.00670465973,14516.255932863442,1.0,0,0,1,0
(주)엠투엔,33310,2019,6.0,10.0,2.0,5.0,78.0,65.0,64.0,47.0,23.0,-6.0,20.0,22.0,61.0,7.75,10.87,9.24,0.9,0.42,0.89,0.92,-0.3599999999999994,2.333500837534772,2.33,-21.15,11.94,-12.74,2.54,13944.0,14.0,114.0,30.0,31.0,53.0,0.4687561030536385,4.6,2.0,4.0,1.0,0.0,1.0,2.0,57.09517355557165,27.0,16.025,1165.6496221621942,28905.38286255392,1515.5597335816713,1.0,0,0,1,0
(주)오리엔트정공,65500,2020,4.0,6.0,2.0,3.0,79.0,51.0,181.0,131.0,43.0,-10.0,14.0,37.0,36.0,-44.74,-23.61,-22.13,-6.66,-7.95,-10.65,-0.07,-37.190000000000005,-0.0335206419850116,-0.03,3.24,-1.86,-15.54,-24.91,1666.0,2.0,9.0,2.0,-770.0367441138222,-561.7104133342988,0.7463924284737852,6.64,3.0,3.0,1.0,1.0,1.0,2.0,37.0,22.0,-3.85377358490566,2443.907606216465,62189.050616602486,1164.9707547677872,1.0,0,0,1,0
(주)오스테오닉,226400,2020,0.0,1.0,0.0,1.0,208.0,171.0,161.0,84.0,40.0,35.0,49.0,67.0,38.0,-20.21,-10.11,-42.65,0.63,0.39,1.81,13.67,-21.95,21.050016665608386,21.05,34.57,0.79,13.02,-8.72,2786.0,4.0,22.0,22.0,-193.0,-84.0,0.1991872051669815,1.21,0.0,1.0,0.0,0.0,1.0,0.0,12.0,6.0,-7.08235294117647,1618.588001220848,14282.83108549117,3115.586397803616,1.0,0,0,1,0
(주)오킨스전자,80580,2017,3.0,4.0,2.0,3.0,96.0,69.0,138.0,106.0,48.0,-2.0,7.0,43.0,42.0,-4.2,-1.86,-2.63,0.36,0.13,0.19,2.41,30.140000000000004,-1.0820192021273969,-1.08,8.37,-7.15,56.73,-10.86,15351.0,27.0,58.0,39.0,-7.0,48.0,0.6911216148441678,7.05,2.0,1.0,1.0,1.0,1.0,2.0,26.0,10.0,-41.10576923076923,1110.8196516296905,7962.474678849859,674.0997792294611,1.0,0,0,1,0
(주)우정바이오,215380,2022,3.0,5.0,2.0,5.0,56.71515699978279,23.0,220.0,152.0,43.0,-16.80897522235899,8.0,18.80965288885671,31.0,-6.15,-2.44,-4.01,-2.5,-2.58,-5.37,5.8,0.3199999999999994,-5.1353699640993735,-5.14,-44.82,8.19,50.2,11.23,9591.0,10.0,16.0,20.0,-20.0,18.0,0.4939045057837158,11.42,3.0,1.0,1.0,0.0,1.0,2.0,9.0,9.0,-20.445205479452056,1507.1765340863587,17899.695794424457,954.6639885674224,1.0,0,0,1,0
(주)웨이브일렉트로닉스,95270,2017,0.0,0.0,0.0,0.0,63.0,41.0,99.0,76.0,39.0,-14.0,6.0,24.0,50.0,1.01,1.21,1.85,2.51,2.39,3.82,0.2,11.72,-0.8779362441975382,-0.88,-23.56,9.34,23.73,-11.25,9529.0,11.0,33.0,17.0,11.0,24.0,0.6268950350424131,3.96,3.0,2.0,1.0,1.0,1.0,2.0,25.0,17.0,175.6198347107438,5106.318693760338,101774.84875919156,4092.8290640307,1.0,0,0,1,0
(주)유바이오로직스,206650,2022,-1.0,-4.0,0.0,-1.0,167.0,94.0,36.0,21.0,10.0,10.0,45.0,25.0,74.0,-0.9,-2.8,-6.2,-2.26,-2.41,-6.79,0.5,22.08,7.7294881394202415,7.73,-23.42,25.03,40.83,3.95,28425.0,18.0,49.0,51.0,-12.0,17.0,0.3422477453078273,19.26,2.0,1.0,0.0,0.0,1.0,1.0,14.0,7.0,-141.2698412698413,2715.7746559015777,50365.08180241709,5847.811703001445,1.0,0,0,1,0
(주)이루온,65440,2016,4.0,7.0,3.0,2.0,139.0,134.0,139.0,102.0,39.0,16.0,37.0,59.0,42.0,-6.79,-2.26,-1.98,1.4,1.03,0.94,1.25,-7.0200000000000005,-2.2438432216287727,-2.24,-1.95,-2.66,2.04,-5.25,14542.0,31.0,112.0,28.0,-7.0,9.0,1.1137935333871836,3.61,2.0,4.0,1.0,1.0,3.0,2.0,26.0,21.0,-11.25925925925926,2349.9131713381817,25796.56472159401,883.6017704360471,1.0,0,0,1,0
(주)잉크테크,49550,2015,4.0,6.0,3.0,6.0,67.0,39.0,368.0917852230832,261.0,57.09517355557165,-15.0,4.0,31.0,21.80965288885671,-60.9,-16.2,-25.31,-3.23,-3.23,-5.56,3.54,-33.91,-8.95196715859405,-8.95,-5.91,-10.25,-9.84,-10.11,8947.0,7.0,14.0,12.0,-218.0,-54.0,0.6094567939877775,4.62,3.0,1.0,1.0,1.0,1.0,2.0,32.0,22.0,-2.600592969080898,2395.2579495458526,21872.103436966507,690.058608112592,1.0,0,0,1,0
(주)제넥신,95700,2014,-1.0,-2.0,0.0,-1.0,558.4711241123744,481.2780663352403,23.47654544435595,16.524132222141773,8.857239666642531,39.0,177.98509133705073,45.0,81.33310744450077,-10.65,-10.75,-44.51,-5.83,-6.13,-31.27,4.68,10.74,104.32874697826789,104.33,479.05,33.02,189.43,19.89,5875.0,5.0,30.0,35.0,-126.0,0.0,0.1459595517710998,5.69,1.0,1.0,0.0,0.0,0.0,1.0,25.0,15.0,-45.68138195777351,4029.223502636966,62883.91910683335,24416.85093600434,1.0,0,0,1,0
(주)제테마,216080,2022,8.0,9.0,5.0,22.0,58.0,41.0,231.0,109.0,57.0,-14.0,34.0,19.0,30.0,2.61,1.09,3.16,2.63,2.38,8.71,13.96789322893926,-20.04,27.33027649611485,27.33,-45.62992695791471,181.73,38.44,102.25,28449.0,15.0,29.0,62.0,5.0,57.0,0.2441886881290157,19.93,1.0,1.0,0.0,0.0,0.0,1.0,15.0,5.0,159.7560975609756,4097.762746505239,16460.85291615954,5073.588213529044,1.0,0,0,1,0
(주)젬백스링크,64800,2017,3.0,6.0,3.0,5.0,86.0,34.0,334.0,226.0,42.0,-7.0,6.0,45.0,23.0,-1.45,2.63,2.88,10.45,10.21,12.02,3.83,-2.02,419.8166591146979,419.82,228.3,891.22,203.49522391015603,991.6,44534.0,12.0,60.0,23.0,13.0,58.0,0.5064750683443385,16.27,3.0,5.0,1.0,1.0,2.0,2.0,24.0,22.0,425.625,2109.460709505749,8500.120802035814,959.904793954966,1.0,0,0,1,0
(주)차바이오텍,85660,2016,10.0,50.47586777785824,5.0,9.0,174.0,170.0,103.0,70.0,9.0,26.0,50.0,60.0,49.0,5.86,4.23,6.1,6.23,5.63,8.85,-0.12,10.95,19.24502471346561,19.25,25.1,11.35,14.09,10.9,64732.78919922805,27.0,147.0,47.0,13.0,27.0,0.5842682624037264,7.93,1.0,3.0,1.0,1.0,2.0,1.0,22.0,19.0,151.1904761904762,1695.5775516859958,35591.55265605047,1429.8784703997846,1.0,0,0,1,0
(주)코스나인,82660,2016,6.0,12.0,4.0,4.0,82.0,50.0,185.0,166.0,35.0,-11.0,11.0,48.0,35.0,-10.13,-3.35,-3.14,1.24,1.21,1.14,1.66,-10.35,1.9498115091206631,1.95,-0.47,4.25,-21.39,-5.84,30931.0,16.0,34.0,15.0,-21.0,18.0,1.0507794769460443,6.84,4.0,2.0,1.0,1.0,2.0,2.0,23.0,19.0,-7.388316151202749,623.2307420099613,5986.406924948151,221.99832857157836,1.0,0,0,1,0
(주)티피씨메카트로닉스,48770,2018,1.0,2.0,1.0,1.0,141.0,105.0,275.0,176.0,39.0,19.0,32.0,66.0,27.0,14.45,4.15,3.96,3.25,3.04,3.01,1.48,-4.050000000000001,19.241783945107265,19.24,34.52,-2.4,2.68,-4.12,28751.0,25.0,90.0,27.0,14.0,33.0,0.9277197118070626,3.88,2.0,3.0,1.0,1.0,3.0,2.0,45.0,23.0,14.70703125,1616.00596034145,56901.36323803008,464.2012907775007,1.0,0,0,1,0
(주)파커스,65690,2021,6.0,8.0,3.0,4.0,271.0,222.0,81.0,28.0,35.0,26.0,68.0,42.0,55.0,10.74,7.09,10.19,1.13,0.82,1.28,0.55,21.3,36.39778086316275,0.0,0.0,0.0,0.0,0.0,34123.0,23.0,57.0,36.0,28.0,48.0,0.6388767294440459,5.3,2.0,1.0,1.0,1.0,1.0,2.0,37.0,22.0,4.746153846153846,534.5213266273488,10403.839225104295,462.65381446675394,1.0,0,0,1,0
(주)플래스크,41590,2017,7.0,11.0,4.0,15.0,71.0,70.0,93.0,90.0,34.0,-13.0,8.0,33.0,52.0,-17.42,-24.64,-31.14,0.02,-0.7,-2.66,10.25,26.42,25.04772534449937,25.05,60.88,12.51,-50.4874444678213,-18.55,-3744.0,-2.0,-36.0,-10.0,0.0,0.0,0.2365666173069163,6.42,1.0,3.0,1.0,0.0,0.0,1.0,26.0,22.0,-14.44277108433735,2514.679942690781,12322.91896582661,5512.042538530109,1.0,0,0,1,0
(주)한송네오텍,226440,2021,-1.0,-1.0,0.0,-1.0,100.0,67.0,109.0,82.0,31.0,0.0,19.0,39.0,48.0,-7.79,-5.37,-9.28,-0.39,-0.55,-1.29,4.82,-6.18,85.0606945637036,85.06,12.91,213.86,53.04,496.7,3523.0,4.0,13.0,12.0,-78.0,-32.0,0.3297666666863468,4.51,1.0,2.0,1.0,0.0,1.0,1.0,9.0,9.0,-172.27272727272728,2543.243362356074,14910.96819195934,3692.893456237089,1.0,0,0,1,0
(주)한창,5110,2017,17.0,30.0,10.0,9.0,290.0,237.0,154.0,71.0,33.0,53.0,114.0,82.0,39.0,3.63,6.35,3.95,5.39,4.88,4.06,0.04,-7.64,26.262704173087137,26.26,51.56,-27.31,122.01,1025.1458231323388,15305.0,15.0,238.0,14.0,29.0,44.0,1.0784132395804895,22.89658082891029,2.0,32.0,1.047586777785824,1.0,5.0,2.0,57.0,47.047586777785824,-11.678082191780822,1434.1817307444912,6016.947504312092,524.4359758674752,1.0,0,0,1,0
(주)휴센텍,215090,2020,-9.0,-12.0,-3.0,-6.0,235.0,201.0,58.0,54.0,26.0,47.0,122.0,81.0,63.0,-16.44,-12.74,-16.15,1.65,1.02,1.52,6.52,16.74,44.85412571474562,44.85,131.68,-43.93,3.44,-37.92,5684.0,18.0,271.0,31.0,-52.0,-19.0,0.5707396350294104,16.34,1.0,7.0,1.0,1.0,2.0,1.0,9.0,9.0,-7.297297297297297,1037.111453236167,17132.84862385321,1150.45322380107,1.0,0,0,1,0
글로벌에스엠테크리미티드,900070,2014,18.047586777785824,50.0,5.0,7.0,330.0,291.0,32.0,26.0,9.0,45.0,111.0,64.0,76.0,-4.93,-3.76,-5.41,3.93,3.15,4.83,-0.61,-5.569999999999999,-0.274756543869301,-0.27,-3.96,7.16,-14.4,-15.21,12820.0,12.0,47.0,19.0,-29.0,23.0,0.6543335342210244,3.43,1.0,2.0,1.0,1.0,2.0,1.0,16.0,15.0,-1376.2842521902894,489.9221088925357,11708.946451547508,566.6869255724249,1.0,0,0,1,0
동양철관(주),8970,2018,-2.0,-4.0,-1.0,-1.0,102.0,81.0,107.0,100.0,23.0,1.0,23.0,49.0,48.0,-9.96,-4.27,-4.06,-2.49,-2.54,-2.46,1.0,35.89,8.806964964307658,8.81,27.87,-5.02,10.1,-6.67,15385.0,9.0,20.0,10.0,-43.0,13.0,0.9899838308940218,5.01,3.0,2.0,1.0,1.0,2.0,2.0,51.0,47.0,-18.3132530120482,2286.0544207792195,122439.15811807456,1115.7085052107448,1.0,0,0,1,0
디젠스(주),113810,2015,0.0,-1.0,0.0,0.0,85.0,67.0,240.0,203.0,45.0,-9.0,14.0,50.0,29.0,6.69,2.21,1.77,4.09,3.98,3.65,1.57,27.200000000000003,3.63601376457043,3.64,4.94,2.34,55.74,1.48,25517.0,26.0,78.0,25.0,7.0,28.0,1.0715790607713649,4.68,3.0,3.0,1.0,1.0,2.0,2.0,18.0,12.0,28.09090909090909,1060.0114372434614,7266.473010986524,291.0776934364666,1.0,0,0,1,0
마이크로로봇(주),182690,2019,-10.0,-14.0,-6.0,-12.0,117.0,114.0,127.0,92.0,43.0,7.0,91.0,48.0,44.0,-58.9,-22.1,-40.66,-14.592264135584678,-14.9860846311375,-31.394201490021,7.11,22.78000000000001,32.47748609977247,32.48,116.94,-2.24,40.92,-9.36,5823.0,22.0,50.0,47.0,-86.0,-1.0,0.4690943344984726,6.47,1.0,1.0,1.0,1.0,1.0,1.0,24.0,10.0,-10.346715328467154,5170.279368613903,50788.41652960283,4858.099549643688,1.0,0,0,1,0
성우테크론(주),45300,2014,9.0,13.0,4.0,9.0,76.0,76.0,75.0,62.0,29.0,-9.0,16.0,27.0,57.0,-3.33,-1.99,-4.79,1.9,1.05,2.67,0.73,-5.62,-3.6677610306308512,-3.67,-11.18,-0.55,-5.55,-0.4,11796.0,20.0,30.0,51.0,-9.0,17.0,0.3998547440973661,9.15,1.0,1.0,0.0,0.0,1.0,1.0,27.0,23.0,-13.308823529411764,415.2309879284744,8357.51643287849,593.8319849762809,1.0,0,0,1,0
소니드(주),60230,2016,-3.0,-5.0,-2.0,-2.0,72.0,56.0,162.0,148.0,45.0,-16.0,20.0,40.0,38.0,-44.47,-16.11,-18.73,0.36,0.32,0.38,3.32,5.829999999999998,-5.614239182878492,-5.61,37.27,-22.1,-9.87,-8.66,4685.0,9.0,16.0,10.0,-185.0,-27.0,0.8521801008481874,5.62,3.0,2.0,1.0,1.0,1.0,2.0,25.0,22.0,-2.505112474437628,1847.955663242623,16435.13824795598,827.4081173161418,1.0,0,0,1,0
씨비아이(주),13720,2018,14.0,22.0,6.0,9.0,324.0,192.0,68.0,17.0,26.0,23.0,67.0,33.0,60.0,0.6,0.37,0.57,0.36,0.31,0.5,0.85,3.36,5.327360546771484,5.33,23.05,-1.66,-1.74,-1.04,7363.0,21.0,33.0,34.0,2.0,31.0,0.6074617398075275,5.23,3.0,1.0,1.0,1.0,1.0,2.0,45.0,31.0,143.4375,877.9405106170053,11539.841644621203,860.2731606194535,1.0,0,0,1,0
아미코젠(주),92040,2019,7.0,15.0,2.0,5.0,140.0,89.0,52.0,41.0,17.0,11.0,33.0,38.0,66.0,0.07,-0.13,-0.21,-0.79,-0.92,-1.9,0.82,-37.04,4.405842889941736,4.41,22.2,-4.18,21.86,3.6,34904.0,14.0,46.0,30.0,-1.0,32.0,0.4771345195498561,7.25,2.0,1.0,1.0,0.0,1.0,1.0,24.0,11.0,1497.0588235294117,3085.8216341927628,55799.01564334083,4243.919358010859,1.0,0,0,1,0
에스지에이(주),49470,2014,-1.0,-1.0,0.0,-1.0,204.0,189.0,96.0,63.0,26.0,33.0,27.0,65.0,51.0,8.5,7.46,8.38,7.17,5.97,7.87,1.14,6.79,16.67686566785041,16.68,7.62,38.41,13.98,8.53,14016.0,17.0,450.9256068082009,24.0,35.0,46.0,0.7041724389733276,1.96,1.0,42.61456211222955,1.0,1.0,2.0,1.0,27.0,23.0,387.5,1020.2871362237656,14247.386726515142,738.147670827868,1.0,0,0,1,0
웰킵스하이텍(주),43590,2015,4.0,6.0,2.0,2.0,113.0,84.0,99.0,90.0,34.0,6.0,30.0,51.0,50.0,-9.91,-5.15,-6.05,-3.54,-3.82,-4.49,0.57,-1.1400000000000006,-3.63689024611377,-3.64,2.05,-8.94,-8.0,-8.78,7495.0,11.0,24.0,13.0,-47.0,13.0,0.868093841925397,6.21,2.0,2.0,1.0,1.0,2.0,2.0,50.0,23.0,-12.92134831460674,1341.54203511837,15387.64514477767,774.6558848154924,1.0,0,0,1,0
유아이엘(주),49520,2021,2.0,8.0,1.0,1.0,210.0,167.0,50.0,42.0,10.0,31.0,60.0,59.0,67.0,-11.72,-8.13,-6.16,-2.37,-3.16,-2.49,-0.54,-5.07,-1.2616553455881196,0.0,0.0,0.0,0.0,0.0,26702.0,13.0,39.0,10.0,-61.0,-17.0,1.26878380647737,8.74,3.0,4.0,1.0,1.0,3.0,2.0,42.0,23.0,-3.599735799207397,424.417609602021,35740.57453244132,222.6793260641574,1.0,0,0,1,0
케이에이치건설(주),226360,2022,6.0,9.0,3.0,9.0,83.0,82.0,78.0,78.0,28.0,-8.0,15.0,36.0,56.0,-51.82,-58.36938632594598,-145.7,2.84,0.92,3.58,12.9,-21.11,-14.625617764622357,-14.63,-2.81,-20.08,14.12,5.59,-30199.53986022156,-23.237933888929117,-966.6091407802476,-101.0,0.0,0.0,0.2801628666309466,7.14,1.0,13.0,1.0,0.0,0.0,1.0,9.0,9.0,-0.6269070735090153,522.7519178095938,6433.638156211472,1048.7341324906376,1.0,0,0,1,0
한국정밀기계(주),101680,2014,11.0,21.0,3.0,9.0,383.0,148.0,34.0,26.0,14.0,55.0,28.0,74.0,75.0,-7.9,-6.69,-19.18,-7.42,-8.18,-26.21,-0.99,-5.550000000000001,-6.96422455311321,-6.96,-9.32,0.37,24.32,-6.95,4806.0,3.0,29.0,8.0,-239.0,-278.0,0.3236364247680574,2.95,1.0,4.0,0.0,0.0,1.0,0.0,36.0,15.0,-4.288856304985337,412.4115671114649,9522.381763382078,822.7386973335755,1.0,0,0,1,0
한국주강(주),25890,2019,-8.0,-11.0,-3.0,-4.0,111.0,64.0,51.0,36.0,25.0,3.0,1.0,26.0,66.0,-35.06,-28.24,-37.4,-8.9,-9.01,-13.52,0.87,-15.12,-19.620652711642126,-19.62,-5.29,-23.77,-7.32,-29.36,-5962.0,-12.0,-21.0,-16.0,0.0,0.0,0.747746076979287,7.13,4.0,1.0,1.0,1.0,1.0,3.0,37.0,27.0,-1.544782251437962,660.0405665256842,69219.77262516359,586.1754921963038,1.0,0,0,1,0
(주)한중엔시에스,107640,2016,2.0,2.0,1.0,1.0,83.0,58.0,363.0,239.0,54.0,-9.0,1.0,43.0,22.0,-5.77,-1.34,-1.48,0.63,0.6,0.72,1.71,-7.739999999999999,3.012853811698536,0.0,0.0,0.0,0.0,0.0,18685.0,22.0,45.0,26.0,-6.0,16.0,0.8413661941478981,3.97,3.0,2.0,1.0,1.0,1.0,2.0,29.0,11.0,-10.445205479452056,1047753.9612203244,16389450.343281144,268881.49044094334,1.0,0,0,1,0
에이치엔에스하이텍(주),44990,2021,13.0,44.0,6.0,5.0,189.0,150.0,99.0,77.0,14.0,34.0,30.0,73.0,50.0,14.998199680092693,11.019898350025343,11.77,11.524221820015931,11.46469768779379,11.53,0.58,18.45,5.9913022154181,0.0,0.0,0.0,0.0,0.0,27243.0,36.0,174.0,31.0,35.14276033335747,54.0,1.1590622226371947,2.78,2.0,5.0,1.0,1.0,4.0,2.0,29.0,9.0,7.601476014760148,1095312.141420979,16297442.426795872,298235.7364101636,1.0,0,0,1,0
피앤씨테크(주),237750,2022,29.0,124.0,3.0,12.0,572.0,484.0,13.0,12.0,3.0,48.0,51.0,58.0,88.0,4.39,5.25,13.39,3.51,3.15,10.84,-0.97,-1.0200000000000005,5.398729110194762,5.4,2.4,9.91,1.33,9.92,8759.0,11.0,90.0,40.0,34.0,41.0,0.2830008551418564,6.66,1.0,2.0,0.0,0.0,1.0,0.0,25.0,8.0,11.390728476821192,487.8343009993613,15708.808518873791,1523.8914536000184,0.0,0,1,0,0
(주)슈프리마,236200,2022,153.0,4465.0,9.0,20.0,994.0,815.0,7.0,6.0,0.0,54.0,293.0,60.0,94.0,10.27,15.05,19.99,11.87,9.67,19.98,-4.54,-3.370000000000001,10.26786139268837,10.27,40.91,-16.97,23.18,5.32,30381.0,16.0,288.0,34.0,59.0,61.0,0.4613158649253935,6.82,1.0,9.0,1.0,0.0,1.0,1.0,9.0,8.0,7.762638938687702,856.6270857141386,8254.729398697991,1742.0509887504109,0.0,0,1,0,0
